numero_proyecto,id_proyecto,titulo,id_indicador,categoria,ambito,indicador,tipo_indicador,forma_evaluacion,unidad,estado,valor_detectado,evidencia,justificacion,confianza
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",DIV-05,DIVULGACION,,Número de espacios públicos promovidos por el proyecto para debatir la problemática investigativa y social más allá del ámbito académico.,CUANTITATIVO,CONTEO,espacios_publicos,SIN_EVIDENCIA,,,No se reportan espacios públicos de debate promovidos por el proyecto.,0.99
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",CUL-01,IMPACTO_MAS_ALLA_ACADEMIA,CULTURA,"El proyecto fortalece procesos de construcción, preservación y revitalización de la memoria e identidad cultural en comunidades o territorios.",CUALITATIVO,CAMBIO,,NO_APLICA,,,"El estudio aborda historia evolutiva y sistemática animal, no memoria o identidad cultural.",0.99
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",CUL-02,IMPACTO_MAS_ALLA_ACADEMIA,CULTURA,"El proyecto promueve la conservación, valorización o enriquecimiento del patrimonio cultural, ya sea material o inmaterial.",CUALITATIVO,CAMBIO,,NO_APLICA,,,El proyecto no trata patrimonio cultural material o inmaterial.,0.99
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",SOC-01,IMPACTO_MAS_ALLA_ACADEMIA,SOCIEDAD,Mejora en la calidad de vida o bienestar atribuida al proyecto.,CUALITATIVO,CAMBIO,,NO_APLICA,,,"El resumen describe investigación taxonómica y filogenética, no intervenciones sobre bienestar humano.",0.97
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",SOC-02,IMPACTO_MAS_ALLA_ACADEMIA,SOCIEDAD,"El proyecto contribuye a consolidar redes de colaboración y alianzas entre comunidades, organizaciones e instituciones.",CUALITATIVO,CAMBIO,,SIN_EVIDENCIA,,,"No se reportan redes o alianzas entre comunidades, organizaciones e instituciones.",0.98
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",SOC-03,IMPACTO_MAS_ALLA_ACADEMIA,SOCIEDAD,"El proyecto contribuyó a enfrentar desigualdades, exclusión o injusticia, promoviendo justicia social, equidad, inclusión y respeto a los derechos humanos.",CUALITATIVO,CAMBIO,,NO_APLICA,,,"El estudio no aborda desigualdades, exclusión, justicia social o derechos humanos.",0.99
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",SOC-04,IMPACTO_MAS_ALLA_ACADEMIA,SOCIEDAD,Número de beneficiarios directos e indirectos.,CUANTITATIVO,CONTEO,beneficiarios,NO_APLICA,,,No se identifica una población beneficiaria del proyecto; los especímenes analizados no son beneficiarios.,0.99
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",TEC-01,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,El proyecto desarrolla productos tecnológicos con participación de actores no académicos o sectores aplicados.,CUALITATIVO,PRESENCIA,,NO_APLICA,,,"El resumen reporta análisis molecular, no el desarrollo de productos tecnológicos con sectores aplicados.",0.96
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",TEC-02,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,El proyecto incluye procesos participativos de validación tecnológica con usuarios reales.,CUALITATIVO,PRESENCIA,,NO_APLICA,,,No se plantea una tecnología para validación participativa con usuarios.,0.98
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",TEC-03,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,Los resultados tecnológicos son desarrollados con potencial de comercialización.,CUALITATIVO,PRESENCIA,,NO_APLICA,,,El proyecto no describe resultados tecnológicos comercializables.,0.99
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",TEC-04,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,El proyecto utiliza tecnología para maximizar el impacto positivo en comunidades o actores destinatarios.,CUALITATIVO,PRESENCIA,,NO_APLICA,,,"La tecnología se emplea para análisis científico, no para impactar positivamente a comunidades o destinatarios.",0.96
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",TEC-05,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,El proyecto genera desarrollos tecnológicos originales con aplicación demostrada fuera del ámbito académico.,CUALITATIVO,PRESENCIA,,NO_APLICA,,,No se describen desarrollos tecnológicos originales aplicados fuera de la academia.,0.99
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",TEC-06,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,El proyecto aplica tecnologías preexistentes de forma novedosa y contextualizada para resolver problemas locales.,CUALITATIVO,PRESENCIA,,NO_APLICA,,,No se reporta aplicación tecnológica orientada a resolver problemas locales.,0.98
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",TEC-07,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,"Las soluciones tecnológicas generadas por el proyecto son adoptadas, adaptadas o sostenidas por actores de interés externos a la academia.",CUALITATIVO,PRESENCIA,,NO_APLICA,,,El proyecto no genera soluciones tecnológicas para adopción por actores externos.,0.99
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",ECO-01,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,"El proyecto genera ingresos adicionales mediante la implementación, validación o comercialización de procesos, metodologías o productos nuevos o mejorados.",CUALITATIVO,CAMBIO,,NO_APLICA,,,"El estudio no describe implementación, validación o comercialización con generación de ingresos.",0.99
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",ECO-02,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,El proyecto logra reducir costos en procesos organizativos o productivos mediante la implementación de mejoras o innovaciones.,CUALITATIVO,CAMBIO,,NO_APLICA,,,No aborda procesos organizativos o productivos ni reducción de costos.,0.99
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",ECO-03,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,El proyecto genera nuevas oportunidades laborales directas o indirectas.,CUALITATIVO,CAMBIO,,NO_APLICA,,,No se describen oportunidades laborales derivadas del estudio.,0.99
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",ECO-04,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,El proyecto fortalece o consolida eslabones clave de la cadena productiva y/o de suministros estratégicos.,CUALITATIVO,CAMBIO,,NO_APLICA,,,El proyecto no se relaciona con cadenas productivas o de suministros.,0.99
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",ECO-05,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,El proyecto contribuye a mejorar prácticas productivas sostenibles en los sectores o territorios involucrados.,CUALITATIVO,CAMBIO,,NO_APLICA,,,No se describen prácticas productivas sostenibles ni sectores productivos involucrados.,0.99
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",ECO-06,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,"El proyecto impulsa el crecimiento económico de los grupos de interés (medido en TIR, ingresos, calidad de vida, etc.).",CUALITATIVO,CAMBIO,,NO_APLICA,,,No se reportan resultados de crecimiento económico para grupos de interés.,0.99
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",ECO-07,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,El proyecto promueve capacidades productivas mediante la creación de redes colaborativas o estrategias de economía solidaria.,CUALITATIVO,CAMBIO,,NO_APLICA,,,"El estudio no plantea capacidades productivas, economía solidaria ni redes con ese propósito.",0.99
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",AMB-01,IMPACTO_MAS_ALLA_ACADEMIA,MEDIO_AMBIENTE,"El proyecto desarrolla soluciones ambientales asociadas a servicios ecosistémicos, biodiversidad o sostenibilidad ambiental.",CUALITATIVO,PRESENCIA,,EVIDENCIA_PARCIAL,,345 coati specimens sampled from southern Mexico to Uruguay,El objeto de estudio corresponde a biodiversidad y su distribución. No se describe el desarrollo de una solución ambiental.,0.75
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",AMB-02,IMPACTO_MAS_ALLA_ACADEMIA,MEDIO_AMBIENTE,"El proyecto genera mejoras sostenibles en el entorno ambiental, económico y social de los grupos de interés.",CUALITATIVO,CAMBIO,,SIN_EVIDENCIA,,,"No se reportan mejoras sostenibles en entornos ambientales, económicos o sociales de grupos de interés.",0.98
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",SAL-01,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,El proyecto fortalece el bienestar físico y mental de la población.,CUALITATIVO,CAMBIO,,NO_APLICA,,,El estudio no incluye acciones o resultados sobre bienestar físico o mental humano.,0.99
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",SAL-02,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,El proyecto contribuye a prevenir riesgos en salud pública.,CUALITATIVO,CAMBIO,,NO_APLICA,,,El proyecto no aborda prevención de riesgos de salud pública.,0.99
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",SAL-03,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,El proyecto implementa acciones orientadas a mejorar la calidad de vida de personas en situación de discapacidad.,CUALITATIVO,CAMBIO,,NO_APLICA,,,No se describen acciones relacionadas con personas en situación de discapacidad.,0.99
